episode,total_done,total_col,step
0,0,1,500
1,0,0,500
2,0,0,500
3,0,12,500
4,0,2,500
5,0,4,500
6,0,0,500
7,0,5,500
8,0,0,500
9,0,1,500
10,0,0,500
11,0,4,500
12,0,0,500
13,0,3,500
14,0,3,500
15,0,0,500
16,0,1,500
17,0,1,500
18,0,3,500
19,0,2,500
20,0,0,500
21,0,0,500
22,0,0,500
23,0,0,500
24,0,0,500
25,0,0,500
26,0,0,500
27,0,0,500
28,0,0,500
29,0,1,500
30,0,4,500
31,0,0,500
32,0,0,500
33,0,0,500
34,0,4,500
35,0,0,500
36,0,0,500
37,0,0,500
38,0,0,500
39,0,0,500
40,0,0,500
41,0,0,500
42,0,0,500
43,0,0,500
44,0,0,500
45,0,0,500
46,0,0,500
47,0,0,500
48,0,0,500
49,0,0,500
50,0,0,500
51,0,0,500
52,0,0,500
53,0,0,500
54,0,0,500
55,0,0,500
56,0,0,500
57,0,0,500
58,0,0,500
59,0,0,500
60,0,0,500
61,0,0,500
62,0,0,500
63,0,0,500
64,0,0,500
65,0,0,500
66,0,0,500
67,0,0,500
68,0,0,500
69,0,0,500
70,0,0,500
71,0,0,500
72,0,0,500
73,0,0,500
74,0,0,500
75,0,0,500
76,0,0,500
77,0,0,500
78,0,0,500
79,0,0,500
80,0,0,500
81,0,0,500
82,0,0,500
83,0,0,500
84,0,0,500
85,0,0,500
86,0,0,500
87,0,0,500
88,0,0,500
89,0,0,500
90,0,0,500
91,0,0,500
92,0,0,500
93,0,0,500
94,0,0,500
95,0,0,500
96,0,0,500
97,0,0,500
98,0,0,500
99,0,0,500
100,0,0,500
101,0,0,500
102,0,0,500
103,0,0,500
104,0,0,500
105,0,0,500
106,0,0,500
107,0,0,500
108,0,0,500
109,0,0,500
110,0,0,500
111,0,0,500
112,0,0,500
113,0,0,500
114,0,0,500
115,0,0,500
116,0,0,500
117,0,0,500
118,0,0,500
119,0,0,500
120,0,0,500
121,0,0,500
122,0,0,500
123,0,0,500
124,0,0,500
125,0,0,500
126,0,0,500
127,0,0,500
128,0,0,500
129,0,0,500
130,0,0,500
131,0,0,500
132,0,0,500
133,0,0,500
134,0,0,500
135,0,0,500
136,0,0,500
137,0,0,500
138,0,0,500
139,0,0,500
140,0,0,500
141,0,0,500
142,0,0,500
143,0,0,500
144,0,0,500
145,0,0,500
146,0,0,500
147,0,0,500
148,0,0,500
149,0,0,500
150,0,0,500
151,0,0,500
152,0,0,500
153,0,0,500
154,0,0,500
155,0,0,500
156,0,0,500
157,0,0,500
158,0,0,500
159,0,0,500
160,0,0,500
161,0,0,500
162,0,0,500
163,0,0,500
164,0,0,500
165,0,0,500
166,0,0,500
167,0,0,500
168,0,0,500
169,0,0,500
170,0,0,500
171,0,0,500
172,0,0,500
173,0,10,500
174,0,0,500
175,0,0,500
176,0,0,500
177,0,3,500
178,0,0,500
179,0,0,500
180,0,0,500
181,0,0,500
182,0,0,500
183,0,0,500
184,0,0,500
185,0,0,500
186,0,0,500
187,0,0,500
188,0,0,500
189,0,0,500
190,0,0,500
191,0,0,500
192,0,0,500
193,0,0,500
194,0,0,500
195,0,0,500
196,0,0,500
197,0,0,500
198,0,0,500
199,0,0,500
200,0,0,500
201,0,0,500
202,0,0,500
203,0,0,500
204,0,0,500
205,0,0,500
206,0,0,500
207,0,0,500
208,0,0,500
209,0,0,500
210,0,0,500
211,0,0,500
212,0,0,500
213,0,0,500
214,0,0,500
215,0,0,500
216,0,0,500
217,0,0,500
218,0,0,500
219,0,0,500
220,0,0,500
221,0,0,500
222,0,0,500
223,0,0,500
224,0,0,500
225,0,0,500
226,0,0,500
227,0,0,500
228,0,0,500
229,0,0,500
230,0,0,500
231,0,0,500
232,0,0,500
233,0,0,500
234,0,0,500
235,0,0,500
236,0,0,500
237,0,0,500
238,0,0,500
239,0,0,500
240,0,0,500
241,0,0,500
242,0,0,500
243,0,0,500
244,0,0,500
245,0,0,500
246,0,0,500
247,0,0,500
248,0,0,500
249,0,0,500
250,0,0,500
251,0,0,500
252,0,0,500
253,0,0,500
254,0,0,500
255,0,0,500
256,0,0,500
257,0,0,500
258,0,0,500
259,0,0,500
260,0,0,500
261,0,0,500
262,0,0,500
263,0,0,500
264,0,0,500
265,0,0,500
266,0,0,500
267,0,0,500
268,0,0,500
269,0,0,500
270,0,0,500
271,0,0,500
272,0,0,500
273,0,0,500
274,0,0,500
275,0,0,500
276,0,0,500
277,0,0,500
278,0,0,500
279,0,0,500
280,0,0,500
281,1,0,363
282,1,68,500
283,1,1,500
284,1,2,500
285,1,0,500
286,1,1,500
287,1,0,500
288,1,0,500
289,1,0,500
290,1,0,500
291,1,0,500
292,1,0,500
293,1,17,500
294,1,0,500
295,1,0,500
296,1,8,500
297,1,0,500
298,1,0,500
299,1,2,500
