episode,mean,stderr,upper,lower
77,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0
218,0.16666666666666666,0.16666666666666669,0.33333333333333337,-2.7755575615628914e-17
219,0.16666666666666666,0.16666666666666669,0.33333333333333337,-2.7755575615628914e-17
220,0.16666666666666666,0.16666666666666669,0.33333333333333337,-2.7755575615628914e-17
221,0.16666666666666666,0.16666666666666669,0.33333333333333337,-2.7755575615628914e-17
222,0.16666666666666666,0.16666666666666669,0.33333333333333337,-2.7755575615628914e-17
223,0.16666666666666666,0.16666666666666669,0.33333333333333337,-2.7755575615628914e-17
224,0.16666666666666666,0.16666666666666669,0.33333333333333337,-2.7755575615628914e-17
225,0.16666666666666666,0.16666666666666669,0.33333333333333337,-2.7755575615628914e-17
226,0.16666666666666666,0.16666666666666669,0.33333333333333337,-2.7755575615628914e-17
227,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
228,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
229,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
230,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
231,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
232,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
233,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
234,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
235,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
236,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
237,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
238,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
239,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
240,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
241,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
242,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
243,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
244,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
245,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
246,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
247,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
248,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
249,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
250,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
251,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
252,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
253,0.3333333333333333,0.210818510677892,0.5441518440112253,0.12251482265544131
254,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
255,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
256,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
257,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
258,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
259,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
260,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
261,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
262,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
263,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
264,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
265,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
266,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
267,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
268,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
269,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
270,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
271,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
272,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
273,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
274,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
275,0.5,0.22360679774997896,0.7236067977499789,0.27639320225002106
276,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
277,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
278,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
279,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
280,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
281,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
282,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
283,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
284,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
285,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
286,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
287,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
288,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
289,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
290,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
291,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
292,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
293,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
294,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
295,0.6666666666666666,0.210818510677892,0.8774851773445587,0.4558481559887746
296,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
297,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
298,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
299,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
300,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
301,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
302,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
303,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
304,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
305,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
306,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
307,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
308,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
309,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
310,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
311,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
312,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
313,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
314,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
315,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
316,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
317,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
318,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
319,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
320,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
321,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
322,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
323,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
324,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
325,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
326,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
327,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
328,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
329,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
330,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
331,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
332,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
333,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
334,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
335,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
336,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
337,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
338,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
339,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
340,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
341,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
342,0.8333333333333334,0.3073181485764296,1.1406514819097628,0.5260151847569038
343,1.0,0.36514837167011077,1.3651483716701107,0.6348516283298893
344,1.0,0.36514837167011077,1.3651483716701107,0.6348516283298893
345,1.0,0.36514837167011077,1.3651483716701107,0.6348516283298893
346,1.0,0.36514837167011077,1.3651483716701107,0.6348516283298893
347,1.1666666666666667,0.40138648595974324,1.56805315262641,0.7652801807069235
348,1.1666666666666667,0.40138648595974324,1.56805315262641,0.7652801807069235
349,1.1666666666666667,0.40138648595974324,1.56805315262641,0.7652801807069235
350,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
351,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
352,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
353,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
354,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
355,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
356,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
357,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
358,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
359,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
360,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
361,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
362,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
363,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
364,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
365,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
366,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
367,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
368,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
369,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
370,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
371,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
372,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
373,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
374,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
375,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
376,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
377,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
378,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
379,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
380,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
381,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
382,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
383,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
384,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
385,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
386,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
387,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
388,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
389,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
390,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
391,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
392,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
393,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
394,1.3333333333333333,0.4944132324730443,1.8277465658063776,0.8389201008602889
395,1.5,0.4281744192888377,1.9281744192888377,1.0718255807111623
396,1.5,0.4281744192888377,1.9281744192888377,1.0718255807111623
397,1.5,0.4281744192888377,1.9281744192888377,1.0718255807111623
398,1.5,0.4281744192888377,1.9281744192888377,1.0718255807111623
399,1.5,0.4281744192888377,1.9281744192888377,1.0718255807111623
400,1.5,0.4281744192888377,1.9281744192888377,1.0718255807111623
401,1.5,0.4281744192888377,1.9281744192888377,1.0718255807111623
402,1.6666666666666667,0.4944132324730443,2.161079899139711,1.1722534341936224
403,1.6666666666666667,0.4944132324730443,2.161079899139711,1.1722534341936224
404,1.6666666666666667,0.4944132324730443,2.161079899139711,1.1722534341936224
405,1.6666666666666667,0.4944132324730443,2.161079899139711,1.1722534341936224
406,1.6666666666666667,0.4944132324730443,2.161079899139711,1.1722534341936224
407,1.6666666666666667,0.4944132324730443,2.161079899139711,1.1722534341936224
408,1.6666666666666667,0.4944132324730443,2.161079899139711,1.1722534341936224
409,1.6666666666666667,0.4944132324730443,2.161079899139711,1.1722534341936224
410,1.6666666666666667,0.4944132324730443,2.161079899139711,1.1722534341936224
411,1.6666666666666667,0.4944132324730443,2.161079899139711,1.1722534341936224
412,1.6666666666666667,0.4944132324730443,2.161079899139711,1.1722534341936224
413,1.6666666666666667,0.4944132324730443,2.161079899139711,1.1722534341936224
414,1.6666666666666667,0.4944132324730443,2.161079899139711,1.1722534341936224
415,1.8333333333333333,0.6009252125773317,2.434258545910665,1.2324081207560016
416,1.8333333333333333,0.6009252125773317,2.434258545910665,1.2324081207560016
417,1.8333333333333333,0.6009252125773317,2.434258545910665,1.2324081207560016
418,2.0,0.5163977794943223,2.5163977794943224,1.4836022205056776
419,2.0,0.5163977794943223,2.5163977794943224,1.4836022205056776
420,2.0,0.5163977794943223,2.5163977794943224,1.4836022205056776
421,2.0,0.5163977794943223,2.5163977794943224,1.4836022205056776
422,2.0,0.5163977794943223,2.5163977794943224,1.4836022205056776
423,2.0,0.5163977794943223,2.5163977794943224,1.4836022205056776
424,2.0,0.5163977794943223,2.5163977794943224,1.4836022205056776
425,2.0,0.5163977794943223,2.5163977794943224,1.4836022205056776
426,2.0,0.5163977794943223,2.5163977794943224,1.4836022205056776
427,2.0,0.5163977794943223,2.5163977794943224,1.4836022205056776
428,2.0,0.5163977794943223,2.5163977794943224,1.4836022205056776
429,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
430,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
431,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
432,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
433,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
434,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
435,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
436,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
437,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
438,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
439,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
440,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
441,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
442,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
443,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
444,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
445,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
446,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
447,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
448,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
449,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
450,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
451,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
452,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
453,2.1666666666666665,0.47726070210921184,2.6439273687758784,1.6894059645574546
454,2.3333333333333335,0.5577733510227171,2.8911066843560507,1.7755599823106163
455,2.5,0.670820393249937,3.170820393249937,1.829179606750063
456,2.5,0.670820393249937,3.170820393249937,1.829179606750063
457,2.5,0.670820393249937,3.170820393249937,1.829179606750063
458,2.5,0.670820393249937,3.170820393249937,1.829179606750063
459,2.5,0.670820393249937,3.170820393249937,1.829179606750063
460,2.5,0.670820393249937,3.170820393249937,1.829179606750063
461,2.5,0.670820393249937,3.170820393249937,1.829179606750063
462,2.5,0.670820393249937,3.170820393249937,1.829179606750063
463,2.5,0.670820393249937,3.170820393249937,1.829179606750063
464,2.5,0.670820393249937,3.170820393249937,1.829179606750063
465,2.5,0.670820393249937,3.170820393249937,1.829179606750063
466,2.5,0.670820393249937,3.170820393249937,1.829179606750063
467,2.5,0.670820393249937,3.170820393249937,1.829179606750063
468,2.5,0.670820393249937,3.170820393249937,1.829179606750063
469,2.5,0.670820393249937,3.170820393249937,1.829179606750063
470,2.5,0.670820393249937,3.170820393249937,1.829179606750063
471,2.5,0.670820393249937,3.170820393249937,1.829179606750063
472,2.5,0.670820393249937,3.170820393249937,1.829179606750063
473,2.6666666666666665,0.7601169500660921,3.4267836167327586,1.9065497166005745
474,2.6666666666666665,0.7601169500660921,3.4267836167327586,1.9065497166005745
475,2.6666666666666665,0.7601169500660921,3.4267836167327586,1.9065497166005745
476,2.6666666666666665,0.7601169500660921,3.4267836167327586,1.9065497166005745
477,2.6666666666666665,0.7601169500660921,3.4267836167327586,1.9065497166005745
478,2.6666666666666665,0.7601169500660921,3.4267836167327586,1.9065497166005745
479,2.6666666666666665,0.7601169500660921,3.4267836167327586,1.9065497166005745
480,2.8333333333333335,0.8724168218868268,3.7057501552201604,1.9609165114465066
481,2.8333333333333335,0.8724168218868268,3.7057501552201604,1.9609165114465066
482,2.8333333333333335,0.8724168218868268,3.7057501552201604,1.9609165114465066
483,2.8333333333333335,0.8724168218868268,3.7057501552201604,1.9609165114465066
484,2.8333333333333335,0.8724168218868268,3.7057501552201604,1.9609165114465066
485,2.8333333333333335,0.8724168218868268,3.7057501552201604,1.9609165114465066
486,2.8333333333333335,0.8724168218868268,3.7057501552201604,1.9609165114465066
487,2.8333333333333335,0.8724168218868268,3.7057501552201604,1.9609165114465066
488,3.0,1.0,4.0,2.0
489,3.1666666666666665,1.1377365443917342,4.304403211058401,2.0289301222749323
490,3.1666666666666665,1.1377365443917342,4.304403211058401,2.0289301222749323
491,3.3333333333333335,1.2018504251546631,4.535183758487997,2.13148290817867
492,3.3333333333333335,1.2018504251546631,4.535183758487997,2.13148290817867
