episode,tot_done,reward
0,0,-49
1,0,-55
2,0,-41
3,0,-67
4,0,-50
5,0,-62
6,0,-27
7,0,-49
8,0,-49
9,0,-52
10,0,-49
11,0,-43
12,0,-62
13,0,-34
14,0,-54
15,0,-80
16,0,-45
17,0,-69
18,0,-50
19,0,-64
20,0,-20
21,0,-48
22,0,-75
23,0,-50
24,0,-57
25,0,-52
26,0,-75
27,0,-59
28,0,-63
29,0,-57
30,0,-39
31,0,-53
32,0,-42
33,0,-39
34,0,-61
35,0,-43
36,0,-41
37,0,-28
38,0,-55
39,0,-49
40,0,-48
41,0,-31
42,0,-46
43,0,-44
44,0,-39
45,0,-64
46,0,-54
47,0,-53
48,0,-29
49,0,-42
50,0,-31
51,0,-29
52,0,-67
53,0,-28
54,0,-31
55,0,-47
56,0,-36
57,0,-57
58,0,-55
59,0,-45
60,0,-40
61,0,-77
62,0,-38
63,0,-49
64,0,-38
65,0,-61
66,0,-14
67,0,-74
68,0,-57
69,0,-33
70,0,-24
71,0,-41
72,0,-59
73,0,-36
74,0,-56
75,0,-57
76,0,-43
77,0,-43
78,0,-60
79,0,-48
80,0,-47
81,0,-59
82,0,-63
83,0,-16
84,0,-39
85,0,-36
86,0,-28
87,0,-27
88,0,-48
89,0,-48
90,0,-40
91,0,-33
92,0,-49
93,0,-25
94,0,-51
95,0,-43
96,0,-42
97,0,-35
98,0,-20
99,0,-44
100,0,-20
101,0,-41
102,0,-33
103,0,-31
104,0,-44
105,0,-42
106,0,-17
107,0,-33
108,0,-25
109,0,-44
110,0,-38
111,0,-52
112,0,-30
113,0,-48
114,0,-25
115,0,-60
116,0,-20
117,0,-23
118,0,-53
119,0,-25
120,0,-46
121,0,-45
122,0,-52
123,0,-19
124,0,-33
125,0,-50
126,0,-39
127,0,-37
128,0,-40
129,0,-61
130,0,-34
131,0,-53
132,0,-56
133,0,-25
134,0,-62
135,0,-41
136,0,-19
137,0,-40
138,0,-40
139,0,-19
140,0,-28
141,0,-19
142,0,-35
143,0,-36
144,0,-39
145,0,-26
146,0,-41
147,0,-22
148,0,-44
149,0,-55
150,0,-20
151,0,-45
152,0,-44
153,0,-26
154,0,-29
155,0,-39
156,0,-45
157,0,-36
158,0,-30
159,0,-46
160,0,-37
161,0,-57
162,0,-27
163,0,-33
164,0,-42
165,0,-26
166,0,-32
167,0,-38
168,0,-28
169,0,-34
170,0,-42
171,0,-37
