episode,tot_done,reward
0,0,-42
1,0,-35
2,0,-52
3,0,-50
4,0,-53
5,0,-59
6,0,-58
7,0,-58
8,0,-74
9,0,-69
10,0,-43
11,0,-53
12,0,-48
13,0,-57
14,0,-38
15,0,-65
16,0,-38
17,0,-20
18,0,-49
19,0,-27
20,0,-66
21,0,-59
22,0,-56
23,0,-45
24,0,-59
25,0,-42
26,0,-41
27,0,-40
28,0,-41
29,0,-22
30,0,-38
31,0,-35
32,0,-58
33,0,-31
34,0,-32
35,0,-52
36,0,-56
37,0,-50
38,0,-34
39,0,-54
40,0,-44
41,0,-26
42,0,-39
43,0,-37
44,0,-33
45,0,-37
46,0,-47
47,0,-54
48,0,-43
49,0,-51
50,0,-51
51,0,-77
52,0,-65
53,0,-29
54,0,-61
55,0,-41
56,0,-43
57,0,-50
58,0,-60
59,0,-62
60,0,-29
61,0,-62
62,0,-58
63,0,-18
64,0,-40
65,0,-46
66,0,-11
67,0,-78
68,0,-64
69,0,-44
70,0,-57
71,0,-24
72,0,-54
73,0,-53
74,0,-49
75,0,-42
76,0,-58
77,0,-58
78,0,-57
79,0,-34
80,0,-35
81,0,-38
82,0,-15
83,0,-30
84,0,-49
85,0,-35
86,0,-45
87,0,-51
88,0,-35
89,0,-20
90,0,-29
91,0,-58
92,0,-43
93,0,-53
94,0,-28
95,0,-43
96,0,-41
97,0,-35
98,0,-28
99,0,-33
100,0,-34
101,0,-49
102,0,-43
103,0,-13
104,0,-31
105,0,-52
106,0,-32
107,0,-58
108,0,-22
109,0,-36
110,0,-54
111,0,-48
112,0,-17
113,0,-36
114,0,-13
115,0,-34
116,0,-40
117,0,-39
118,0,-10
119,0,-43
120,0,-20
121,0,-49
122,0,-28
123,0,-44
124,0,-35
125,0,-23
126,0,-50
127,0,-41
128,0,-35
129,0,-24
130,0,-45
131,0,-22
132,0,-33
133,0,-42
134,0,-21
135,0,-26
136,0,-7
137,0,-25
138,0,-34
139,0,-37
140,0,-37
141,0,-40
142,0,-48
143,0,-37
144,0,-28
145,0,-28
146,0,-38
147,0,-15
148,0,-46
149,0,-39
150,0,-18
151,0,-34
152,0,-49
153,0,-39
154,0,-32
155,0,-14
156,0,-44
157,0,-36
158,0,-13
159,0,-26
160,0,-18
161,0,-36
162,0,-60
163,0,-42
164,0,-42
165,0,-23
166,0,-25
167,0,-23
168,0,-50
169,0,-22
170,0,-41
171,0,-2
172,0,-18
173,0,-27
174,0,-54
175,0,-47
176,0,-43
177,0,-24
178,0,-48
179,0,-49
180,0,-19
181,0,-43
182,0,-25
183,0,-29
184,0,-16
185,0,-53
186,0,-39
187,0,-50
188,0,-27
189,0,-37
190,0,-43
191,0,-20
192,0,-51
193,0,-24
194,0,-45
195,0,-46
196,0,-36
197,0,-20
198,0,-46
199,0,-18
200,0,-34
201,0,-49
202,0,-22
203,0,-27
204,0,-34
205,0,-2
206,0,-45
207,0,-31
208,0,-25
209,0,-24
210,0,-55
211,0,-22
212,0,-26
213,0,-19
214,0,-27
215,0,-21
216,0,-28
217,0,-29
218,0,-37
219,0,-18
220,0,-17
221,0,-46
222,0,-22
223,0,-26
224,0,-44
225,0,-52
226,0,-25
227,0,-31
228,0,-13
229,0,-61
230,0,-49
231,0,-37
232,0,-12
233,0,-32
234,0,-44
235,0,-11
236,0,-22
237,0,-53
238,0,-28
239,0,-28
240,0,-18
241,0,-28
242,0,-14
243,0,-19
244,0,-38
245,0,-55
246,0,-35
247,0,-28
248,0,-2
249,0,-27
250,0,-32
251,0,-20
252,0,-23
253,0,-40
254,0,-33
255,0,-33
256,0,-20
257,0,-43
258,0,-41
259,0,-19
260,0,-36
261,0,-33
262,0,-18
263,0,-20
264,0,-28
265,0,-46
266,0,-20
267,0,-16
268,0,-21
269,0,-18
270,0,-21
271,0,-30
272,0,-41
273,0,-18
274,0,-24
275,0,-20
276,0,-18
277,0,-37
278,0,-35
279,0,-20
280,0,-26
281,0,-29
282,0,-21
283,0,-22
284,0,-25
285,0,-20
286,0,-24
287,0,-28
288,0,-24
289,0,-38
290,0,-37
291,0,-32
292,0,-9
293,0,-20
294,0,-39
295,0,-24
296,0,-20
297,0,-28
298,0,-25
299,0,-27
300,0,-21
301,0,-24
302,0,-19
303,0,-40
304,0,-13
305,0,-13
306,0,-33
307,0,-29
308,0,-33
309,0,-33
310,0,-33
311,0,-36
312,0,-21
313,0,-38
314,0,-43
315,0,-24
316,0,-17
317,0,-24
318,0,-35
319,0,-18
320,0,-6
321,0,-33
322,0,-35
323,0,-19
324,0,-35
325,0,-18
326,0,-37
327,0,-2
328,0,-34
329,0,-34
330,0,-30
331,0,-25
332,0,-19
333,0,-2
334,0,-20
335,0,-32
336,0,-2
337,0,-27
338,0,-29
339,0,-45
340,0,-23
341,0,-36
342,0,-18
343,0,-18
344,0,-35
345,0,-20
346,0,-26
347,0,-33
348,0,-25
349,0,-51
350,0,-19
351,0,-18
352,0,-34
353,0,-22
354,0,-9
355,0,-23
356,0,-2
357,0,-13
358,0,-23
359,0,-28
360,0,-2
361,0,-33
362,0,-24
363,0,-15
364,0,-9
365,0,-33
366,0,-39
367,0,-28
368,0,-60
369,0,-18
370,0,-13
371,0,-15
372,0,-9
373,0,-26
374,0,-39
375,0,-62
376,0,-37
377,0,-18
378,0,-10
379,0,-50
380,0,-12
381,0,-7
382,0,-38
383,0,-2
384,0,-2
385,0,-33
386,0,-2
387,0,-2
388,0,-13
389,0,-5
390,0,-32
391,0,-9
392,0,-2
393,0,-2
394,0,-2
395,1,5
396,1,-2
397,1,-2
398,1,-15
399,1,-21
400,1,-23
401,1,-2
402,1,-3
403,1,-26
404,1,-13
405,1,-40
406,1,-25
407,1,-38
408,1,-52
409,1,-27
410,1,-13
411,1,-2
412,1,-43
413,1,-30
414,1,-14
415,1,-13
416,1,-2
417,1,-13
418,1,-18
419,1,-26
420,1,-13
421,1,-21
422,1,-13
423,1,-14
424,1,-2
425,1,-13
426,1,-13
427,1,-27
428,1,-2
429,1,-18
430,1,-35
431,1,-15
432,1,-26
433,1,-18
434,1,-33
435,1,-37
436,1,-61
437,1,-13
438,1,-13
439,1,-29
440,1,-2
441,1,-19
442,1,-13
443,1,-13
444,1,-13
445,1,-35
446,1,-18
447,1,-16
448,1,-5
449,1,-9
450,1,-13
451,1,-24
452,1,-13
453,1,-2
454,1,-13
455,1,-15
456,1,-2
457,1,-23
458,1,-23
459,1,-13
460,1,-13
461,1,-16
462,1,-2
463,1,-13
464,1,-13
465,1,-13
466,1,-13
467,1,-24
468,1,-13
469,1,-13
470,1,-41
471,1,-13
472,1,-3
473,1,-15
474,1,-13
475,1,-35
476,1,-13
477,1,-13
478,1,-2
479,1,-13
480,1,-16
481,1,-33
482,1,-2
483,1,-14
484,1,-13
485,1,-13
486,1,-14
487,1,-13
488,1,-16
489,1,-45
490,1,-13
491,1,-13
492,1,-26
493,1,-13
494,1,-18
495,1,-13
496,1,-2
497,1,-38
498,1,-13
499,1,-13
500,1,-29
501,1,-5
502,1,-39
503,1,-13
504,1,-2
505,1,-26
506,1,-13
507,1,-23
508,1,-2
509,1,-13
510,1,-13
511,1,-13
512,1,-2
513,1,-31
514,1,-35
515,1,-13
516,1,-2
517,1,-13
518,1,-2
519,1,-44
520,1,-2
521,1,-2
522,1,-13
523,1,-13
524,1,-12
525,1,-32
526,1,-37
527,1,-2
528,1,-2
529,1,-2
530,1,-18
531,1,-48
532,1,-13
533,1,-2
534,1,-21
535,1,-2
536,1,-12
537,1,-2
538,1,-2
539,1,-2
540,1,-2
541,1,-24
542,1,-2
543,1,-15
544,1,-2
545,1,-2
546,1,-13
547,1,-2
548,1,-2
549,1,-2
550,1,-2
551,1,-2
552,2,5
553,2,-2
554,2,-2
555,2,-2
556,2,-5
557,2,-2
558,2,-13
559,2,-13
560,2,-14
561,3,5
562,3,-26
563,3,-19
564,3,-4
565,3,-13
566,3,-37
567,3,-2
568,3,-37
569,3,-19
570,3,-2
571,3,-13
572,3,-2
573,3,-2
574,3,-15
575,3,-2
576,3,-5
577,3,-13
578,3,-5
579,3,-12
580,3,-2
581,3,-5
582,3,-2
583,3,-2
584,3,-2
585,3,-2
586,3,-2
587,3,-5
588,3,-13
589,3,-23
590,3,-2
591,3,-13
592,3,-2
593,3,-13
594,3,-2
595,3,-2
596,3,-2
597,3,-31
598,3,-38
599,3,-2
600,3,-29
601,3,-2
602,3,-2
603,4,5
604,4,-2
605,4,-2
606,4,-9
607,4,-2
608,4,-13
609,4,-43
610,4,-2
611,4,-2
612,4,-2
613,4,-2
614,4,-2
615,4,-19
616,4,-2
617,4,-13
618,4,-13
619,4,-2
620,4,-2
621,4,-9
622,4,-2
623,4,-2
624,4,-2
625,5,5
626,5,-13
627,5,-13
628,5,-3
629,6,5
630,7,5
631,7,-13
632,7,-2
633,7,-35
634,7,-13
635,8,5
636,8,-33
637,8,-33
638,8,-13
639,9,5
640,9,-13
641,9,-13
642,9,-33
643,10,5
644,10,-2
645,10,-2
646,10,-27
647,10,-5
648,10,-2
649,10,-10
650,10,-2
651,10,-2
652,10,-41
653,10,-13
654,11,5
655,12,5
656,12,-33
657,13,5
658,14,5
659,15,5
660,15,-2
661,16,5
662,17,5
663,18,5
664,19,5
665,20,5
666,21,5
667,22,5
668,22,-10
669,23,5
670,23,-21
671,24,5
672,25,5
673,25,-13
674,25,-25
675,26,5
676,27,5
677,28,5
678,29,5
679,30,5
680,31,5
681,32,5
682,33,5
683,34,5
684,35,5
685,35,-23
686,35,-13
687,36,5
688,36,-37
689,37,5
690,38,5
691,39,5
692,40,5
693,41,5
694,42,5
695,43,5
696,44,5
697,45,5
698,46,5
699,46,-15
700,47,5
701,48,5
702,49,5
703,50,5
704,51,5
705,52,5
706,52,-12
707,53,5
708,54,5
709,55,5
710,56,5
711,57,5
712,58,5
713,59,5
714,60,5
715,61,5
716,62,5
717,63,5
718,64,5
719,65,5
720,66,5
721,67,5
722,68,5
723,69,5
724,70,5
725,71,5
726,72,5
727,73,5
728,73,-37
729,74,5
730,75,5
731,76,5
732,77,5
733,78,5
734,79,5
735,80,5
736,80,-9
737,81,5
738,82,5
739,83,5
740,84,5
741,85,5
742,85,-11
743,86,5
744,87,5
745,88,5
746,89,5
747,90,5
748,90,-35
749,91,5
750,91,-39
751,92,5
752,93,5
753,94,5
754,95,5
755,95,-49
756,95,-41
757,96,5
758,97,5
759,98,5
760,98,-25
761,99,5
